Date	Time	Severity	PID	TID	Function	Message
08-06-2026	21:45:24.970	 INFO	 57464	 65516	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 284759921
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	21:45:24.982	 INFO	 57464	 65516	LateInitialization	"Intialization finished"
08-06-2026	21:45:38.192	 INFO	112464	111156	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	21:45:38.203	 INFO	112464	111156	DllMain	"PROCESS ATTACHED"
08-06-2026	21:45:38.206	 INFO	112464	112780	LateInitialization	"Intialization..."
08-06-2026	21:45:38.209	 INFO	112464	112780	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	21:45:38.213	 INFO	112464	112780	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	21:45:38.223	 INFO	112464	112780	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	21:45:38.225	 INFO	112464	112780	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	21:45:38.228	 INFO	112464	112780	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	21:45:38.245	ERROR	112464	112780	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	21:45:38.249	 INFO	112464	112780	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 284773203
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	21:45:38.253	 INFO	112464	112780	LateInitialization	"Intialization finished"
08-06-2026	21:54:24.497	 INFO	 99684	111852	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	21:54:24.508	 INFO	 99684	111852	DllMain	"PROCESS ATTACHED"
08-06-2026	21:54:24.514	 INFO	 99684	111644	LateInitialization	"Intialization..."
08-06-2026	21:54:24.516	 INFO	 99684	111644	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	21:54:24.521	 INFO	 99684	111644	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	21:54:24.526	 INFO	 99684	111644	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	21:54:24.530	 INFO	 99684	111644	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	21:54:24.535	 INFO	 99684	111644	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	21:54:24.554	ERROR	 99684	111644	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	21:54:24.557	 INFO	 99684	111644	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\tail.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 285299500
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	21:54:24.560	 INFO	 99684	111644	LateInitialization	"Intialization finished"
08-06-2026	21:54:25.643	 INFO	110384	111752	DllMain	"DLL_PROCESS_ATTACH Thu Jan  2 23:38:14 2025 11.3.2440.11"
08-06-2026	21:54:25.649	 INFO	110384	111752	DllMain	"PROCESS ATTACHED"
08-06-2026	21:54:25.652	 INFO	110384	113740	LateInitialization	"Intialization..."
08-06-2026	21:54:25.656	 INFO	110384	113740	LoadDisplayDevicesName	"DisplayDevices : "
08-06-2026	21:54:25.659	 INFO	110384	113740	LoadDisplayDevicesName	"\\.\DISPLAY1"
08-06-2026	21:54:25.661	 INFO	110384	113740	LoadDisplayDevicesName	"\\.\DISPLAY2"
08-06-2026	21:54:25.664	 INFO	110384	113740	LoadDisplayDevicesName	"\\.\DISPLAY3"
08-06-2026	21:54:25.668	 INFO	110384	113740	LoadDisplayDevicesName	"\\.\DISPLAY4"
08-06-2026	21:54:25.693	ERROR	110384	113740	LateInitialization	"std::exception caught = GetFileVersionInfoSizeW failed with 1813
"
08-06-2026	21:54:25.697	 INFO	110384	113740	LateInitialization	"Exe = C:\Program Files\Git\usr\bin\bash.exe
ProductName = 
FileDescription = 
ShadowFolder = %LOCALAPPDATA%\EndpointDLP\print-shadow
ParsingMode = Hybrid
DeletePrinterShadowFiles = 1
PrinterUseDisplayDevicesList = 0
EnablePrinterEscapeProcessing = 1
EnableWatermarkForAll = 0
MaxPrintPages = 4294967295
GdiPlusToken = 285300640
ExcludedEscapes = 4117, 37, 4118, 4115, 4121, "
08-06-2026	21:54:25.699	 INFO	110384	113740	LateInitialization	"Intialization finished"
